0,1
王家耀,    地图学与地理信息工程专家，主要从事数字地图制图、地理信息系统与时空大数据理论、技术与工程应用研究。1936年5月出生于湖北省武汉市。1961年毕业于解放军测绘学院，获学士学位。     2001年当选中国工程院院士。
王景全,    渡河（海）工程专家，主要从事渡河（海）工程特种保障技术、军用浮桥工程、多浮体结构工程理论研究。1937年11月出生于江西省南昌市。1961年毕业于哈尔滨军事工程学院。     2003年当选中国工程院院士。
王瑞珠,    建筑学专家，主要从事建筑理论、城市及建筑史、历史环境保护及规划研究。1940年4月出生于湖南省衡阳市。1963年毕业于清华大学。     2003年当选中国工程院院士。
王小东,    建筑理论与设计专家，主要从事城市与建筑设计理论研究。1939年1月出生于甘肃省兰州市。1963年毕业于西安冶金建筑学院，获学士学位。     2007年当选中国工程院院士。
魏敦山,    建筑设计专家，主要从事体育、观演大空间建筑设计研究。1933年5月出生于浙江省宁波市。1955年毕业于上海同济大学，获本科学位。     2001年当选中国工程院院士。
吴良镛,    建筑学与城市规划专家，主要从事建筑教育及城市规划、建筑设计的理论研究。1922年出生于江苏省南京市。毕业于美国匡溪艺术学院，获硕士学位。     1980年当选中国科学院院士，1995年当选中国工程院院士。
项海帆,    桥梁工程专家，主要从事桥梁工程研究。1935年12月出生于上海。1958年毕业于同济大学，获硕士学位。     1995年当选中国工程院院士。
谢礼立,    地震与防灾工程专家，主要从事地震工程和城市防灾研究。1939年3月出生于上海。1960年毕业于天津大学。     1994年当选中国工程院院士。
杨秀敏,    防护工程专家，主要从事武器爆炸效应及工程防护对策研究。1942年6月出生于河北省青县。1965年毕业于中国科技大学，获学士学位。     1995年当选中国工程院院士。
张超然,    水利水电工程专家，主要从事水利水电工程设计、建设与运行技术工作。1940年8月出生于浙江省温州市。1966年毕业于清华大学。     2003年当选中国工程院院士。
张杰,    给水排水专家，主要从事城市水系统健康循环理论与工程技术研究。1938年2月出生于辽宁省本溪市。1985年毕业于大阪大学，获博士学位。     1997年当选中国工程院院士。
张锦秋,    建筑学专家，主要从事建筑设计研究。1936年10月出生于四川省成都市。1966年毕业于清华大学，获硕士学位。     1994年当选中国工程院院士。
张祖勋,    摄影测量与遥感专家，主要从事数字摄影测量研究。1937年6月出生于江苏省无锡市。1968年毕业于武汉测绘学院，获硕士学位。     2003年当选中国工程院院士。
郑皆连,    桥梁工程专家，主要从事大跨桥梁施工、设计理论研究。 1941年7月出生于四川省内江市。1965年毕业于重庆交通学院，获学士学位。     1999年当选中国工程院院士。
郑颖人,    岩土工程与地下工程专家，主要从事岩土工程研究。1933年1月出生于浙江省镇海县。1968年毕业于北京石油学院，获学士学位。     2001年当选中国工程院院士。
周丰峻,    防护工程专家，主要从事爆炸流体力学基础理论、防护工程大跨度结构创新技术及工程应用研究。1938年7月出生于山东省黄县。1962年毕业于清华大学，获学士学位。     1999年当选中国工程院院士。
周福霖,    工程结构与地震工程专家，主要从事工程抗震隔震、减震与控制理论与工程应用研究。1939年6月出生于广东省汕头市。1984年毕业于加拿大不列颠哥伦比亚大学（UBC），获硕士学位。     2003年当选中国工程院院士。
周镜,    岩土工程专家，主要从事铁路路基建设研究。1925年12月出生于江西省南昌市。1949年毕业于美国俄亥俄州大学，获硕士学位。     1994年当选中国工程院院士。
朱伯芳,    水工结构专家，主要从事现代高坝设计研究。1928年10月出生于江西省鹰潭市。1951年毕业于上海交通大学，获学士学位。     1995年当选中国工程院院士。
陈坚,    发酵工程与轻工生物技术专家，主要从事发酵工程与食品生物技术研究。1962年5月出生于江苏省扬州市。1990年毕业于无锡轻工业学院，获博士学位。     2017年当选中国工程院院士。
陈卫,    食品微生物学专家，主要从事益生菌理论与技术研究。1966年5月出生于江苏省扬州市。2003年毕业于江南大学食品学院，获博士学位。     2019年当选中国工程院院士。
陈文兴,    纺织科学与工程专家，主要从事纤维材料科学与工程研究。1964年12月出生于浙江省绍兴市。1987年毕业于浙江丝绸工学院，获工学硕士学位，1999年毕业于浙江大学，获理学博士学位。     2019年当选中国工程院院士。
